label,cleaned_message
1,import custom servic announc call freephon 0800 542 0825
0,exhaust train morn much wine pie sleep well
0,im go buy mum present ar
0,mind blastin tsunami occur rajnik stop swim indian oceand
0,u send home first ok lor im readi yet
0,speak cash yet
0,happi come noon
0,meet lunch la
0,take care n get well soon
1,xclusiveclubsaisai 2morow 285 soire special zouk nichol parisfre rose 2 ladi info 0794674629107880867867
0,meant say cant wait see u get bore bridgwat banter
0,neva mind ok
0,fine imma get drink somethin want come find
1,22 day kick euro2004 u kept date latest news result daili remov send get txt stop 83222
0,valentin game send di msg ur friend 5 answer r someon realli love u que colour suit bestrpli
0,mani depend
0,thanx4 today cer nice 2 catch ave 2 find time often oh well take care c u soonc
0,call said himthen choos futur
0,happi valentin day know earli hundr handsom beauti wish thought finish aunti uncl 1st
0,like v shock leh co tell shuhui like tell leona also like dat almost know liao got ask abt ur reaction lor
0,famili happi
0,come n pick ì come immedi aft ur lesson
0,let snow let snow kind weather bring ppl togeth friendship grow
0,dear got ltgt dollar hi hi
0,good word word may leav u dismay mani time
0,make sure alex know birthday fifteen minut far your concern
0,sorri got thing may pub later
0,nah straight bring bud drink someth that actual littl use straight cash
0,haha good hear im offici paid market 8th
0,mani lick take get center tootsi pop
0,yup thk r e teacher said make face look longer darren ask 2 cut short
1,new textbuddi chat 2 horni guy ur area 4 25p free 2 receiv search postcod gaytextbuddycom txt one name 89693
1,today vodafon number end 4882 select receiv å£350 award number match call 09064019014 receiv å£350 award
0,pleas dont say like hi hi hi
0,thank u
0,oh forward messag thought send
0,got seventeen pound seven hundr ml ûò hope ok
1,dear voucher holder 2 claim week offer pc go httpwwwetlpcoukexpressoff tsc apply2 stop text txt stop 80062
0,n funni
0,sweetheart hope kind day one load reason smile biola
0,ì login dat time dad fetch ì home
0,shower babi
0,askd u question hour answer
0,well imma definit need restock thanksgiv ill let know im
0,said kiss kiss cant sound effect gorgeou man isnt kind person need smile brighten day
0,probabl gonna swing wee bit
0,ya nice readi thursday
0,allo brave buse taken train triumph mean weû÷r bû÷ham jolli good rest week
0,watch cartoon listen music amp eve go templ amp church u
0,mind ask happen dont say uncomfort
1,privat 2003 account statement show 800 unredeem point call 08715203694 identifi code 40533 expir 311004
0,prob send email
1,1000 cash 2000 prize claim call09050000327 tc rstm sw7 3ss 150ppm
0,that cool sometim slow gentl sonetim rough hard
0,im gonna say sorri would normal start panic time sorri see tuesday
0,wait know wesley town bet hella drug
0,fine miss much
0,u got person stori
0,tell drug dealer get impati
0,sun cant come earth send luv ray cloud cant come river send luv rain cant come meet u send care msg u gud evng
0,place man
0,doesnt make sens take unless free need know wikipediacom
1,88800 89034 premium phone servic call 08718711108
0,sea lay rock rock envelop envelop paper paper 3 word
0,mum repent
0,sorri go home first daddi come fetch ì later
0,leav de start prepar next
0,ye babi studi posit kama sutra
0,en chikku nang bakra msg kalstiyathen teacoffe
0,carlosl minut still need buy
0,pay ltdecimalgt lakh
0,good even ttyl
0,u receiv msg
0,ho ho big belli laugh see ya tomo
1,sm ac sun0819 post helloy seem cool
1,get ur 1st rington free repli msg tone gr8 top 20 tone phone everi week å£150 per wk 2 opt send stop 08452810071 16
0,ditto wont worri say anyth anymor like said last night whatev want ill peac
0,ive got ltgt way could pick
0,dont knw pa drink milk
0,mayb say hi find got card great escap wetherspoon
0,piggi r u awak bet ure still sleep im go 4 lunch
0,caus im freaki lol
0,miss call caus yell scrappi miss u cant wait u come home im lone today
0,hex place talk explain
0,ìï log 4 wat sdryb8i
0,xy go 4 e lunch
1,hi im sue 20 year old work lapdanc love sex text live im bedroom text sue 89555 textoper g2 1da 150ppmsg 18
0,want ask ì wait 4 finish lect co lect finish hour anyway
0,finish work yet
0,everi king cri babi everi great build map imprtant u r today u wil reach tomorw gud ni8
0,dearm cherthalain case u r come cochin pl call bfore u starti shall also reach accordinglyor tell day u r comingtmorow engag an holiday
0,thank love torch bold
1,forward 448712404000pleas call 08712404000 immedi urgent messag wait
0,farm open
0,sorri troubl u buy 4d dad 1405 1680 1843 2 big 1 small sat n sun thanx
0,sister law hope great month say hey abiola
0,purchas stuff today mail po box number
0,ah poop look like ill prob send laptop get fix cuz gpu problem
0,good good job like entrepreneur
0,aight close still around alex place
0,meet corpor st outsid gap û see mind work
0,mum ask ì buy food home
0,ku also dont msg repli msg
0,much r ì will pay
0,sorri ill call later
0,import prevent dehydr give enough fluid
0,that bit weird even suppos happen good idea sure pub
0,true deari sat pray even felt soso smsd time
0,dont think get away trek long famili town sorri
0,wanna gym harri
0,quit late lar ard 12 anyway wun b drivin
1,review keep fantast nokia ngage game deck club nokia go 2 wwwcnupdatescomnewslett unsubscrib alert repli word
1,4mth half price orang line rental latest camera phone 4 free phone 11mth call mobilesdirect free 08000938767 updat or2stoptxt tc
0,height confid aeronaut professor wer calld amp wer askd 2 sit aeroplan aftr sat wer told dat plane ws made student dey hurri plane bt 1 didnt move saidif made student
0,seem like weird time night g want come smoke day shitstorm attribut alway come make everyon smoke
1,08714712388 10am7pm cost 10p
0,save stress person dorm account send account detail money sent
0,also know lunch menu da know
0,stuff sell ill tell
1,449071512431 urgent 2nd attempt contact uu å£1250 call 09071512433 b4 050703 tcsbcm4235wc1n3xx callcost 150ppm mobilesvari maxå£7 50
0,book lesson msg call work sth im go get spec membership px3748
1,guarante å£1000 cash å£2000 prize claim yr prize call custom servic repres 08714712394 10am7pm
0,macha dont feel upseti assum mindsetbeliev one even wonder plan uslet life begin againcal anytim
0,oh send address
0,sfine anytim best
0,wondar full flim
0,ya even cooki jelli
0,world run stillmayb feel sameso itor admiti madthen correctionor let call lifeand keep run worldmay u r also runninglet run
0,got look scrumptiou daddi want eat night long
0,co lar im ba dao ok 1 pm lor u never ask go ah said u would ask fri said u ask today
0,alright omw gotta chang order half8th
0,exactli anyway far jide studi visit
0,dunno u ask
1,email alertfrom jeri stewarts 2kbsubject lowcost prescripiton drvgsto listen email call 123
0,didnt spring come earli yay
0,lol wont feel bad use money take steak dinner
0,even u dont get troubl convincingjust tel twice tel neglect msg dont c read itjust dont repli
0,leav qatar tonit search opportunityal went fastpl add ur prayer dearrakhesh
0,one talk
0,thank look realli appreci
1,hi custom loyalti offerth new nokia6650 mobil å£10 txtauction txt word start 81151 get 4tctxt tc 150pmtmsg
0,wish
0,haha mayb ure rite u know well da feel like someon gd lor u faster go find one gal group attach liao
0,ye glad made
0,well littl time thing good time ahead
0,got room soon û hadnt put clock back til 8 shout everyon get realis 7 wahay anoth hour bed
0,ok may free gym
0,men like shorter ladi gaze eye
0,dunno ju say go lido time 930
0,promis take good care princess run pleas send pic get chanc ttyl
1,u subscrib best mobil content servic uk å£3 per 10 day send stop 82324 helplin 08706091795
0,reason weve spoken year anyway great week best exam
0,monday next week give full gist
1,realiz 40 year well thousand old ladi run around tattoo
1,import custom servic announc premier
0,dont gimm lip caveboy
0,get librari
0,reali sorryi dont recognis number confus r u pleas
0,didnt holla
0,cant think anyon spare room top head
0,faith make thing possiblehop make thing worklov make thing beautifulmay three christmasmerri christma
0,u made appoint
0,call youcarlo isar phone vibrat act might hear text
1,romant pari 2 night 2 flight å£79 book 4 next year call 08704439680tsc appli
0,grandma oh dear u still ill felt shit morn think hungov anoth night leav sat
1,urgent ur å£500 guarante award still unclaim call 09066368327 closingdate040902 claimcod m39m51 å£150pmmorefrommobile2bremovedmobypobox734ls27yf
0,noth ju tot u would ask co u ba gua went mt faber yest yest ju went alreadi mah today go ju call lor
0,wish famili merri x ma happi new year advanc
1,ur award citi break could win å£200 summer shop spree everi wk txt store 88039 skilgm tscs087147403231winawkage16 å£150perwksub
0,im nt goin got somethin unless meetin 4 dinner lor haha wonder go ti time
0,sorri ill call later
0,cant pick phone right pl send messag
0,lol know theyr dramat school alreadi close tomorrow appar cant drive inch snow suppos get
0,get anywher damn job hunt
0,lol u drunkard hair moment yeah still 4 tonight wat plan
0,idc get weasel way shit twice row
0,wil ltgt minut got space
0,sleepingand surf
0,thank pick trash
0,dont go tell friend your sure want live smoke much spend hour beg come smoke
0,hi kate love see tonight ill phone tomorrow got sing guy gave card xxx
0,happi new year dear brother realli miss got number decid send text wish happi abiola
0,mean get door
0,opinion 1 2 jada 3 kusruthi 4 lovabl 5 silent 6 spl charact 7 matur 8 stylish 9 simpl pl repli
0,hmmm thought said 2 hour slave 3 late punish
0,beerag
1,import custom servic announc premier call freephon 0800 542 0578
0,dont think turn like randomlli within 5min open
0,suppos couldnt make she still town though
0,time fix spell sometim get complet diff word go figur
1,ever thought live good life perfect partner txt back name age join mobil commun 100psm
1,5 free top polyphon tone call 087018728737 nation rate get toppoli tune sent everi week text subpoli 81618 å£3 per pole unsub 08718727870
0,gud mrng dear hav nice day
0,hope enjoy game yesterday sorri ive touch pl know fondli bein thot great week abiola
0,e best 4 ur drive tmr
0,ywhere u dogbreath sound like jan c thatåõ al
0,omg want scream weigh lost weight woohoo
0,gener isnt one uncount noun u dictionari piec research
0,realli get hang around
1,orang custom may claim free camera phone upgrad loyalti call 0207 153 9996 offer end 14thmarch tc appli optout availa
0,petey boy wherear friendsar thekingshead come canlov nic
0,ok msg u b4 leav hous
0,gimm ltgt minut ago
1,last chanc claim ur å£150 worth discount voucher today text shop 85023 savamob offer mobil cs savamob pobox84 m263uz å£300 sub 16
0,appt lttimegt fault u dont listen told u twice
1,free 1st week no1 nokia tone 4 ur mobil everi week txt nokia 8077 get txting tell ur mate wwwgetzedcouk pobox 36504 w45wq 16 norm150pton
1,guarante å£200 award even å£1000 cashto claim ur award call free 08000407165 18 2 stop getstop 88222 php rg21 4jx
0,k ill 4
0,dled 3d imp
0,sure make sure know aint smokin yet
0,boooo alway work quit
0,take half day leav bec well
0,ugh dont wanna get bed warm
0,ssnervou ltgt
0,there ring come guy costum gift futur yowif hint hint
1,congratul ur award either å£500 cd gift voucher free entri 2 å£100 weekli draw txt music 87066 tnc wwwldewcom1win150ppmx3age16
